date,S0_always_short,S1_below_ma20,S2_below_ma60,S3_below_ma60_down,S4_below_ma120_down,S5_death_cross,S6_break_ll20,S7_ma60_down_and_ll20,S8_ret60_neg_ma60,S9_rsi_overbought_short,S10_vol_expand_ma60
2017-03-06,0.8598285523569413,0.9253066626078268,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-07,0.8559214516336423,0.9211020263220947,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-08,0.8540735694002397,0.9209638610181464,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-09,0.8624846345071769,0.9209638610181464,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-10,0.8648973039157651,0.9234019725773577,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-13,0.8588767200859099,0.9169741354695464,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-14,0.8538255466392634,0.9115812830426206,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-15,0.8553144208102416,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-16,0.852261284172979,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-17,0.8479306882168154,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-20,0.847502007383541,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-21,0.8417634894962547,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.008532856454907,0.9895641354627259
2017-03-22,0.8471713256062485,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.01486080788692,0.9895641354627259
2017-03-23,0.8462298339330147,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0147085787657368,0.9895641354627259
2017-03-24,0.8469130349292265,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0153755942601437,0.9895641354627259
2017-03-27,0.8499924076448566,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0152232879210046,0.9895641354627259
2017-03-28,0.8484414838397266,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0152232879210046,0.9895641354627259
2017-03-29,0.8502443039510931,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0152232879210046,0.9895641354627259
2017-03-30,0.8512788741850632,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0152232879210046,0.9895641354627259
2017-03-31,0.8537851774694659,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0180599866968223,0.9895641354627259
2017-04-05,0.8416143267571429,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-06,0.8470217473888522,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-07,0.8499315927370608,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-10,0.8488113341234967,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-11,0.8539681466029834,0.9114445458501643,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-12,0.8541421417428781,0.9114935350659743,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-13,0.851357084830735,0.9085214754448095,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-14,0.8625978344781041,0.9205169854801362,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-17,0.8620651474662815,0.9199485311869208,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-18,0.8607350736942188,0.91852914958151,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-19,0.869486513798535,0.9278682053285131,0.8807392053811681,0.9404023981616093,1.0,0.9605619144002865,0.96811003715429,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-20,0.8679464772560705,0.9262247629977584,0.8790471271643036,0.9404023981616093,1.0,0.9605619144002865,0.9662501018915152,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-21,0.860544333612285,0.9183256022524836,0.8715503133912954,0.9404023981616093,1.0,0.9605619144002865,0.9580095914021647,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-24,0.8598343867556388,0.9175679859981761,0.8708312866297062,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-25,0.8502659051719593,0.9073570285032969,0.8611404284168254,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-26,0.8478397923272825,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-27,0.8480120999773845,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-04-28,0.846460700668553,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-02,0.8400201454742605,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-03,0.8396818369178874,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-04,0.8377381289620589,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-05,0.8436264379315682,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-08,0.840896531367324,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-09,0.8423374386380874,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-10,0.838680278918637,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0179072776988178,0.9895641354627259
2017-05-11,0.8353076830448312,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.013661267880617,0.9895641354627259
2017-05-12,0.8358095200427553,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0142702563263246,0.9895641354627259
2017-05-15,0.8318737373113647,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.009494111446319,0.9895641354627259
2017-05-16,0.8323714679080808,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0100981166984808,0.9895641354627259
2017-05-17,0.8341986653032094,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0123154544122472,0.9895641354627259
2017-05-18,0.8301552909788072,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-19,0.8317403528347612,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-22,0.8281393827207968,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-23,0.8265619743727572,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-24,0.8244116230285816,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-25,0.8172535580382138,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0121636070940854,0.9895641354627259
2017-05-26,0.8183856001686715,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.013413809910231,0.9895641354627259
2017-05-31,0.8234128375817753,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-01,0.8202935386257283,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-02,0.8149167014473294,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-03,0.813147765341573,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-05,0.8097052770172953,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-06,0.8108960200717326,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-07,0.8103387032194496,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-08,0.8088280639571683,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0132617978387446,0.9895641354627259
2017-06-09,0.8103330814104233,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0149952237251685,0.9895641354627259
2017-06-12,0.8160575694266665,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0221655196541533,0.9895641354627259
2017-06-13,0.8146867217309893,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-14,0.8204731914917301,0.9072209249490214,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-15,0.8198210518462326,0.9063637521530916,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-16,0.813879729818557,0.8997952468510787,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-19,0.8064195667125915,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-20,0.7998825197317199,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.022012194826205,0.9895641354627259
2017-06-21,0.7962403497620056,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0172052819567923,0.9895641354627259
2017-06-22,0.7936637728310245,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-23,0.7949049633661918,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-26,0.7819872713526052,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-27,0.7829665444985047,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-28,0.7910469283971678,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-29,0.7882715956399027,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-06-30,0.7917165040407763,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-03,0.7888591580936919,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-04,0.7943794087869318,0.8996602775640511,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-05,0.7878483458195146,0.8921286892628119,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-06,0.7904487577948436,0.8919948699594225,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-07,0.7953760705930193,0.8919948699594225,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-10,0.7948303847658947,0.8912490973789612,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-11,0.7845544189687256,0.8797265821141206,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-12,0.784782001956243,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-13,0.7786336953348623,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-14,0.779904019022069,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-17,0.7774300372256902,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-18,0.7754931666844992,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-19,0.7726764260675989,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-20,0.7742349896011134,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-21,0.7787805463254317,0.8795946231268035,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-24,0.7762924295640087,0.8766524774696707,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-25,0.7762175123251007,0.8765209795980502,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-26,0.7787642068555507,0.8765209795980502,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-27,0.7697920952652892,0.8662911379529822,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-28,0.7777493642439121,0.8661611942822892,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-07-31,0.7766211011429779,0.8647747499953873,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-08-01,0.7757211056612091,0.864645033782888,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
2017-08-02,0.7692860699626596,0.864645033782888,0.8610112573525629,0.9404023981616093,1.0,0.9605619144002865,0.9578658899634543,0.96811003715429,0.9362152549874561,1.0170527011644988,0.9895641354627259
