stock_id,securities_trader_id,securities_trader,branch_type,mega_desk,buy_lots,sell_lots,net_lots,buy_ratio,active_days,hold_ratio,peak_day_share,avg_buy,avg_sell,spread,score,stock_name
3481,9658,富邦建國,local,False,94761.238,87688.234,7073.004,0.5193834597668773,103,0.933584594556174,0.30720864854593605,47.82374216238079,47.88709458101301,0.0013247064275545561,158.0968088496303,群創
2337,888K,國泰板橋,local,False,52624.65,49792.266,2832.384,0.5138277157261795,103,0.9745787118518098,0.35243844055043383,149.5764945971137,151.18316770720978,0.010741481236230754,157.99219862714784,旺宏
2337,884B,玉山台中,local,False,16801.433,14635.275,2166.158,0.5344526850584991,103,0.9946259221199507,0.38842734463506357,149.88282060821837,150.59301049689876,0.004738300799240758,157.8588430436733,旺宏
3481,9814,元大大益,local,False,34487.229,32196.776,2290.453,0.5171739309898978,103,0.9927930544237737,0.37038306396158316,48.872344516284564,48.05660488491146,-0.016691231809050966,157.5073416336537,群創
2337,8888,國泰敦南,local,False,341560.523,328238.794,13321.729,0.5099445674710952,103,0.9813153664943449,0.36179763152365585,150.09889099478866,150.90759629070536,0.005387816595825212,157.44371742013743,旺宏
1326,5380,第一金證,local,False,5095.294,2847.518,2247.776,0.6414974948418771,102,0.9948213679537344,0.5198734215509019,60.77601270898206,58.50872809232462,-0.0373055834958117,157.30897107800556,台化
3481,5856,統一台中,local,False,35816.727,32282.274,3534.453,0.5259508432436476,103,1.0,0.39262256422705294,48.384745075952914,47.441673241482306,-0.019491098547490537,157.29624398179905,群創
2337,8885,國泰桃園,local,False,40332.156,38441.726,1890.43,0.5119990912724093,103,0.9938354162329482,0.2906433985918548,148.84880302952314,149.7824432597017,0.006272406705167599,157.1490275224283,旺宏
2337,9202,凱基中港,local,False,12838.383,9301.685,3536.698,0.5798709832327525,103,0.9883392833439293,0.5272926893955888,143.8185019016803,151.70043443741645,0.05480471866634051,157.1300096340994,旺宏
2409,6461,大昌樹林,local,False,34197.875,32182.075,2015.8,0.5151838017353132,103,0.9679614275198185,0.374331778946324,24.644008983014295,24.610614988312594,-0.0013550552884766809,156.54458263188576,友達
2426,9A91,永豐松山,local,False,6709.576,4839.446,1870.13,0.5809648643841877,101,0.9638106527172933,0.33580553223572696,77.35611986510027,76.34587700740951,-0.013059637161901283,156.50362052863588,鼎元
4958,9B00,台新證券,local,False,32033.165,28967.012,3066.153,0.5251323287143904,103,0.9437412394342267,0.3691909699222446,478.4006649046387,476.5651403914218,-0.003836793399070171,156.39584638432387,臻鼎-KY
3481,8887,國泰忠孝,local,False,56092.546,53560.564,2531.982,0.5115454180916529,103,1.0,0.40452775730633156,46.35792832883714,45.509497118066186,-0.018301749913254506,156.30334521794452,群創
3481,9137,群益士林,local,False,27014.189,25189.238,1824.951,0.5174792260285901,103,0.9819430619151901,0.25002150742677476,48.71417212450835,48.316672953743186,-0.008159826051219787,156.15523813866218,群創
